,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Dave,Dave,NNP,Xxxx
3,",",",",",",","
4,and,and,CC,xxx
5,good,good,JJ,xxxx
6,afternoon,afternoon,NN,xxxx
7,everyone,everyone,NN,xxxx
8,"
","
",_SP,"
"
9,Gross,gross,JJ,Xxxxx
10,profit,profit,NN,xxxx
11,in,in,IN,xx
12,the,the,DT,xxx
13,quarter,quarter,NN,xxxx
14,was,be,VBD,xxx
15,$,$,$,$
16,2.66,2.66,CD,d.dd
17,billion,billion,CD,xxxx
18,or,or,CC,xx
19,64.5,64.5,CD,dd.d
20,%,%,NN,%
21,of,of,IN,xx
22,revenue,revenue,NN,xxxx
23,"
","
",_SP,"
"
24,From,from,IN,Xxxx
25,a,a,DT,x
26,year,year,NN,xxxx
27,ago,ago,RB,xxx
28,",",",",",",","
29,gross,gross,JJ,xxxx
30,profit,profit,NN,xxxx
31,increased,increase,VBD,xxxx
32,primarily,primarily,RB,xxxx
33,due,due,IN,xxx
34,to,to,IN,xx
35,higher,high,JJR,xxxx
36,revenue,revenue,NN,xxxx
37,"
","
",_SP,"
"
38,Gross,gross,JJ,Xxxxx
39,profit,profit,NN,xxxx
40,margin,margin,NN,xxxx
41,increased,increase,VBD,xxxx
42,240,240,CD,ddd
43,basis,basis,NN,xxxx
44,points,point,NNS,xxxx
45,"
","
",_SP,"
"
46,Operating,operating,NN,Xxxxx
47,expenses,expense,NNS,xxxx
48,in,in,IN,xx
49,the,the,DT,xxx
50,quarter,quarter,NN,xxxx
51,were,be,VBD,xxxx
52,$,$,$,$
53,787,787,CD,ddd
54,million,million,CD,xxxx
55,",",",",",",","
56,and,and,CC,xxx
57,on,on,IN,xx
58,a,a,DT,x
59,trailing,trail,VBG,xxxx
60,12-month,12-month,CD,dd-xxxx
61,basis,basis,NN,xxxx
62,",",",",",",","
63,were,be,VBD,xxxx
64,22,22,CD,dd
65,%,%,NN,%
66,of,of,IN,xx
67,revenue,revenue,NN,xxxx
68,",",",",",",","
69,within,within,IN,xxxx
70,our,-PRON-,PRP$,xxx
71,range,range,NN,xxxx
72,of,of,IN,xx
73,expectations,expectation,NNS,xxxx
74,"
","
",_SP,"
"
