,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Gabrielle,Gabrielle,NNP,Xxxxx
3,"
","
",_SP,"
"
4,I,-PRON-,PRP,X
5,’m,be,VBP,’x
6,pleased,pleased,JJ,xxxx
7,to,to,TO,xx
8,report,report,VB,xxxx
9,that,that,IN,xxxx
10,PayPal,PayPal,NNP,XxxXxx
11,ended,end,VBD,xxxx
12,2016,2016,CD,dddd
13,with,with,IN,xxxx
14,another,another,DT,xxxx
15,solid,solid,JJ,xxxx
16,quarter,quarter,NN,xxxx
17,of,of,IN,xx
18,financial,financial,JJ,xxxx
19,results,result,NNS,xxxx
20,"
","
",_SP,"
"
21,I,-PRON-,PRP,X
22,’m,be,VBP,’x
23,proud,proud,JJ,xxxx
24,of,of,IN,xx
25,all,all,PDT,xxx
26,the,the,DT,xxx
27,accomplishments,accomplishment,NNS,xxxx
28,that,that,WDT,xxxx
29,the,the,DT,xxx
30,PayPal,PayPal,NNP,XxxXxx
31,team,team,NN,xxxx
32,delivered,deliver,VBD,xxxx
33,",",",",",",","
34,yet,yet,CC,xxx
35,in,in,IN,xx
36,so,so,RB,xx
37,many,many,JJ,xxxx
38,ways,way,NNS,xxxx
39,we,-PRON-,PRP,xx
40,were,be,VBD,xxxx
41,just,just,RB,xxxx
42,scratching,scratch,VBG,xxxx
43,the,the,DT,xxx
44,surface,surface,NN,xxxx
45,of,of,IN,xx
46,the,the,DT,xxx
47,market,market,NN,xxxx
48,opportunities,opportunity,NNS,xxxx
49,in,in,IN,xx
50,front,front,NN,xxxx
51,of,of,IN,xx
52,us,-PRON-,PRP,xx
53,"
","
",_SP,"
"
54,Payments,payment,NNS,Xxxxx
55,are,be,VBP,xxx
56,rapidly,rapidly,RB,xxxx
57,digitizing,digitize,VBG,xxxx
58,"
","
",_SP,"
"
59,Mobile,mobile,NN,Xxxxx
60,is,be,VBZ,xx
61,re,re,VBG,xx
62,-,-,VBG,-
63,defining,define,VBG,xxxx
64,the,the,DT,xxx
65,phase,phase,NN,xxxx
66,of,of,IN,xx
67,retail,retail,JJ,xxxx
68,"
","
",_SP,"
"
69,And,and,CC,Xxx
70,with,with,IN,xxxx
71,the,the,DT,xxx
