,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Tom,Tom,NNP,Xxx
4,",",",",",",","
5,and,and,CC,xxx
6,good,good,JJ,xxxx
7,afternoon,afternoon,NN,xxxx
8,",",",",",",","
9,everyone,everyone,NN,xxxx
10,"
","
",_SP,"
"
11,As,as,IN,Xx
12,Tom,Tom,NNP,Xxx
13,highlighted,highlight,VBD,xxxx
14,",",",",",",","
15,Q1,Q1,NNP,Xd
16,was,be,VBD,xxx
17,another,another,DT,xxxx
18,solid,solid,JJ,xxxx
19,quarter,quarter,NN,xxxx
20,for,for,IN,xxx
21,Akamai,Akamai,NNP,Xxxxx
22,with,with,IN,xxxx
23,both,both,DT,xxxx
24,revenue,revenue,NN,xxxx
25,and,and,CC,xxx
26,earnings,earning,NNS,xxxx
27,coming,come,VBG,xxxx
28,in,in,RB,xx
29,at,at,IN,xx
30,the,the,DT,xxx
31,high,high,JJ,xxxx
32,end,end,NN,xxx
33,of,of,IN,xx
34,our,-PRON-,PRP$,xxx
35,guidance,guidance,NN,xxxx
36,range,range,NN,xxxx
37,"
","
",_SP,"
"
38,Revenue,revenue,NN,Xxxxx
39,in,in,IN,xx
40,the,the,DT,xxx
41,first,first,JJ,xxxx
42,quarter,quarter,NN,xxxx
43,was,be,VBD,xxx
44,$,$,$,$
45,609,609,CD,ddd
46,million,million,CD,xxxx
47,",",",",",",","
48,up,up,RB,xx
49,7,7,CD,d
50,%,%,NN,%
51,year,year,NN,xxxx
52,-,-,HYPH,-
53,over,over,IN,xxxx
54,-,-,HYPH,-
55,year,year,NN,xxxx
56,or,or,CC,xx
57,up,up,RB,xx
58,8,8,CD,d
59,%,%,NN,%
60,in,in,IN,xx
61,constant,constant,JJ,xxxx
62,currency,currency,NN,xxxx
63,",",",",",",","
64,and,and,CC,xxx
65,up,up,RB,xx
66,13,13,CD,dd
67,%,%,NN,%
68,if,if,IN,xx
69,you,-PRON-,PRP,xxx
70,exclude,exclude,VBP,xxxx
71,our,-PRON-,PRP$,xxx
72,six,six,CD,xxx
73,large,large,JJ,xxxx
74,Internet,internet,NN,Xxxxx
75,platform,platform,NN,xxxx
76,customers,customer,NNS,xxxx
77,"
","
",_SP,"
"
78,Revenue,revenue,NN,Xxxxx
79,from,from,IN,xxxx
80,our,-PRON-,PRP$,xxx
81,Performance,Performance,NNP,Xxxxx
82,and,and,CC,xxx
83,Security,Security,NNP,Xxxxx
84,Solutions,Solutions,NNPS,Xxxxx
85,was,be,VBD,xxx
86,particularly,particularly,RB,xxxx
87,strong,strong,JJ,xxxx
88,",",",",",",","
89,coming,come,VBG,xxxx
90,in,in,RB,xx
91,at,at,IN,xx
92,$,$,$,$
93,369,369,CD,ddd
94,million,million,CD,xxxx
95,",",",",",",","
96,growing,grow,VBG,xxxx
97,18,18,CD,dd
98,%,%,NN,%
99,year,year,NN,xxxx
100,-,-,HYPH,-
101,over,over,IN,xxxx
102,-,-,HYPH,-
103,year,year,NN,xxxx
104,and,and,CC,xxx
105,was,be,VBD,xxx
106,the,the,DT,xxx
107,driver,driver,NN,xxxx
108,of,of,IN,xx
109,delivering,deliver,VBG,xxxx
110,to,to,IN,xx
111,the,the,DT,xxx
112,high,high,JJ,xxxx
113,end,end,NN,xxx
114,of,of,IN,xx
115,our,-PRON-,PRP$,xxx
116,guidance,guidance,NN,xxxx
117,in,in,IN,xx
118,the,the,DT,xxx
119,quarter,quarter,NN,xxxx
120,"
","
",_SP,"
"
121,Performance,performance,NN,Xxxxx
122,and,and,CC,xxx
123,Security,Security,NNP,Xxxxx
124,Solutions,Solutions,NNPS,Xxxxx
125,contributed,contribute,VBD,xxxx
126,over,over,IN,xxxx
127,60,60,CD,dd
128,%,%,NN,%
129,of,of,IN,xx
130,our,-PRON-,PRP$,xxx
131,total,total,JJ,xxxx
132,revenue,revenue,NN,xxxx
133,in,in,IN,xx
134,Q1,Q1,NNP,Xd
135,.,.,.,.
136,We,-PRON-,PRP,Xx
137,are,be,VBP,xxx
138,very,very,RB,xxxx
