,Sentences
0,Thanks Meg
1,"As discussed, while our overall performance in Q2 was impacted by tough markets and the external factors I discussed last quarter, we continue to drive growth in our higher margin businesses and align our cost structure with the future HPE operating structure"
2,Total revenue for the quarter was $9.9 billion
3,"This includes $2.5 billion for two months of enterprise services, which is not reported in discontinued operations"
4,Revenue from continuing operations of $7.4 billion was down 5% adjusted for divestitures and currency driven by declines in software and tier 1 server sales
5,"If you exclude software and tier 1 and consider just the future HPE, revenue was actually up 1%"
6,I'll dive into the business segment performance in a minute
7,"From a macro perspective, we continue to see competitive pricing and a challenging commodities environment"
8,Currency remained unfavorable and was an 80-basis point year-over-year headwind to revenue
9,HPE's performance in the U.S
10,was stable excluding tier 1 servers as core servers improved and strong growth and networking was offset by a challenging storage market
11,Revenue in Europe continue to be weak driven by the U.K
12,although strong results in Germany helped the region
13,"APJ was mixed with good performance in Japan and India, more than offset by broad softness in the rest of Asia"
14,"Turning to margins, gross margin of 33.8% was down 200 basis points year-over-year and down 240 basis points sequentially"
15,Non-GAAP operating profit of 7.8% was down 130 basis points year-over-year and down 270 basis points sequentially
16,"As Meg discussed EG margins were negatively impacted by increased DRAM pricing, currency, stranded costs and short-term dilution from the recent acquisitions, as well as a very competitive pricing environment"
17,I'll discuss these in further detail in context of the enterprise group
18,Combined non-GAAP diluted
19,net earnings per share of $0.35 was at the midpoint of our outlook of $0.33 to $0.37.
20,Non-GAAP diluted net earnings per share from continuing operations was $0.25 and $0.10 was from discontinued operations
21,"Non-GAAP diluted net earnings per share from continuing operations primarily excludes pretax amounts for separation charges of $141 million, restructuring charges of $118 million and amortization of intangible assets of $107 million"
22,"GAAP diluted net earnings per share from continuing operations was negative $0.37 below our previously provided outlook range of negative $0.03 to negative $0.07, primarily due to a one-time non-cash GAAP-only valuation allowance of our U.S"
23,state domestic deferred tax assets resulting from the changes were legal structure related to the spinoff of enterprise services
24,"As a reminder, this was similar in nature to the HPE-HPI separation and discussed as part of our first quarter earnings announcements, but not integrated in our GAAP EPS outlook"
25,Now turning to the results by business
26,"In the enterprise group, revenue was down 7% in a tough market with continued commodities pricing pressure"
27,"However, EG revenue grew slightly year-over-year when adjusted for tier 1 sales, driven by several areas of encouraging growth across the portfolio"
28,Aruba was up 27%
29,Three part all-flash arrays were up 33%
30,High-performance compute grew more than 40% with SGI in over 20% organically and technology services was up 3%
31,These are some of the areas of the business that we expect to drive profit expansion and topline growth for the future of HPE
32,"That said, operating margins were down 300 basis points year-over-year and 390 basis points sequentially to 8.8%"
33,The margin declines can be broken out into three categories
34,"First, we had structural changes including the year-over-year impact from our H3C divestiture"
35,We now report our remaining stake in equity interests below the operating profit statement line
36,Q2 will be the last quarter we have a significant compare issue for EG margins related to H3C
37,"Also, we now have stranded costs of our previously allocated to enterprise services, which are now hitting the enterprise group results"
38,These stranded costs are most acute immediately following the spinoff and we will quickly work them down to zero on a run rate basis by the end of the fiscal year
39,"Second, we have the short-term dilution impact from our recent acquisitions of SGI, Nimble and SimpliVity"
40,We're moving quickly to reduce their costs
41,"So, all of these acquisitions are accretive in fiscal year '18 and third and most significantly, we continue to be impacted by elevated commodities cost in DRAM and a year-over-year headwind from currency"
42,The pricing environment was also increasingly difficult and hindered our ability to raise prices as an offset
43,"We anticipate the impact from commodities will remain significant in the near-term, but we believe we can begin to mitigate it as we move towards the end of the year"
44,"Given these margin pressures, we're taking significant steps to optimize the cost structure of the future HPE and believe we can drive an incremental $200 million to $300 million in cost savings in just the second half of this year"
45,"These savings will be a combination of tight control over spending and simplifying the organization through delayering and spend control actions as we become a smaller, more nimble company"
46,Server revenue declined 14% primarily due to tier 1 as we deemphasize the category to focus on more profitable areas
47,"While we'll continue to focus on strengthening our go-to-market, integrating the recent acquisitions into your portfolio and driving targeted organic R&D, we are making solid progress since our stabilization in more profitable core servers, which declined less than 1%"
48,Storage revenue declined 13% driven by continued challenging markets and tight SSD supplies
49,"However, we do expect to maintain share in the high-growth all-flash portion of the market"
50,Our all-flash array growth accelerated this quarter and was up 33% year-over-year and results were still meaningfully impacted by SSD supply constraints
51,"The supply constraints will likely linger in the near-term, which we expect to loosen towards the end of the year"
