,Sentences
0,"Thank you, Martin"
1,"Good afternoon, everyone, and thank you for joining our call today and what I know is a busy earnings day"
2,We ended the calendar year was strong performance for the December quarter exceeding the midpoint of our guidance and all financial metrics
3,"We delivered record levels for shipments revenue, operating income dollars, and earnings per share both through the December quarter as well as for the calendar year 2016, again demonstrating the company’s ability to grow the business at a pace that is materially faster than WFE as a whole"
4,"So we dive more deeply in December quarter, momentum in our shipments continued totaling $1,923 million, which was up approximately 13% compared to the September quarter and was at the high end of our guided range"
5,"Shipments for the combined memory segment came in at 61% of system shipments, which was up from 56% in the September quarter"
6,"Non-volatile memory shipments made up 37% of the system shipments, which was down a little bit from 43% in the prior quarter"
7,Customers are committed to their technology roadmaps investing in the vision of economically scaling the technology in step with increasing product performance
8,"As we share during our Analyst Day in November, this is an exciting time for the segment to the market, with 3D NAND possibly the largest growth driver in the industry"
9,"We’re pleased with our leadership in 3D NAND, in particular with our strong position in the most critical applications like the channel whole edge, the mold stack and the word line fill"
10,DRAM shipments grew 24% of total system shipments compared to 13% in the prior quarter
11,"But the tightening of the supply demand balance in the DRAM segment, customers increase their investments in the December quarter"
12,"Content growth in areas such as servers and smartphones, have contributed to a burn down of inventory and corresponding upward movement in DRAM prices"
13,"The foundry segment remained strong at 31% of system shipments in the December quarter, which was down slightly in absolute dollars from the record level we saw in the September quarter"
14,Foundry spend was focused primarily on 10 nanometer
15,"As Martin mentioned, we’ve made some significant market share gains in the foundry and logic space as our customers are migrating to smaller geometries and implementing more challenging architectures"
16,"And finally, the logic and other segment contributed 8% of system shipments, which was flat with the September quarter"
17,"December quarter revenues were $1,882 million, which was up 15% compared to the prior quarter"
18,"Gross margin improved to 46.4%, which was up 120 basis points from the 45.2% in the September quarter"
19,"This was primarily due to business volumes, product and customer mix"
20,"And as I always mentioned, you should expect to see some quarter-to-quarter variability in gross margin, the multiple factors such as product mix, customer concentration overall business volumes"
21,"And I remind you that our financial model continues to be the right tool for you to use to build your own models, and to think about our ongoing financial performance"
22,"Operating expenses came in at $384 million for the quarter, which was up from $372 million in the September quarter"
23,OpEx decreased to about 20% of revenue in the quarter compared to 23% in the prior quarter
24,"Spending allocated R&D was about 64% of total spending in the December quarter, up from 63% in September"
25,You should expect to see more variability in our quarterly spending in 2017 and historically as we’ve changed our methodology and how we record variable compensation to better align the expense with the quarterly profitability
26,"Operating profitability was very strong in the quarter; we generated operating income of $490 million, which was an increase of 34% compared to the $366 million that we generated in September quarter"
27,"Operating margin increased to 26%, which was up from 22.4% in the prior quarter, driven by the higher revenue and then improvement in gross margin"
28,"The December quarter tax rate came in at about 15%, which was higher than roughly 12% rate last quarter and in line with our expectations"
29,A rate in the middle teens would be a reasonable number for you to use in your modeling for the March quarter as well as 2017.
30,Based on a share count of approximately 181 million shares earnings per share for the September quarter were $2.24.
31,The share count includes dilution from both the 2018 and 2041 convertible notes with a total dilutive impact of about 16 million shares on a non-GAAP basis
32,"And I just remind you, dilution schedules for the remaining convertible notes are available on our Investor Relations website for your reference"
33,We returned $0.30 per share for a total of $48 million in dividend distributions to our shareholders in the quarter
34,"At our analyst meeting in November, we announced an increase in the dividend level to $0.45 per share"
35,The first distribution at the new level was paid out earlier in the month of January
36,"In addition, we initiated purchases under our $1 billion board authorized share repurchase program, which was also announced at our analyst event"
37,"In the December quarter, we spent $65 million and took delivery of approximately 619,000 shares at an average share price of $105 per share"
38,Let me now take you through the balance sheet
39,We ended the quarter with $6.089 billion in cash and cash equivalents on the balance sheet
40,The cash remains approximately 40% onshore and 60% offshore
41,"During the quarter, we redeemed the $600 million 2023 senior notes and the $1 billion 2026 senior notes under the special mandatory redemption provision of those notes"
42,Cash generation for the company continues to be healthy
43,"In the December quarter, we generated $404 million in cash from operations"
44,"In the December quarter, days sales outstanding improved to 69 days from 72 days"
45,Inventory turns also improved from 3.9 to 4.1 times
46,"We exited the December quarter with a deferred revenue balance of $673 million, down a little bit from $704 million in the September quarter"
47,That number excludes approximately $129 million from shipments to customers in Japan
48,This number is up from $65 million last quarter
49,I’d like to remind you that those Japanese shipments remained as inventory carried across on the balance sheet and will convert to revenue in future quarters
50,I do expect to see deferred revenue grow again in the March quarter
51,"Company non-cash expenses during the quarter included the following: $32 million for equity compensation, $39 million for amortization, and $39 million for depreciation"
52,"Capital expenditures were $37 million, which is down a little bit from the $42 million that we spent in the September quarter"
53,"We exited the quarter with approximately 8,200 regular full-time employees"
54,Headcount additions were targeted at supporting increased business levels and customer ramps
55,Let me now turn to our outlook for the March quarter
56,I’d like to provide with our non-GAAP guidance
57,We’re expecting record shipments of $2.350 billion plus or minus $75 million
58,We expect record revenues of $2.125 billion plus or minus $75 million
59,We expect gross margin of 45.5% plus or minus 1 percentage point
60,Gross margin is down somewhat from the previous quarter due to business mix
61,Forecasting operating margins of 25.5% plus or minus 1 percentage point
62,Spending is up in the forecast due to profit depended expenses and payroll related taxes in addition to new R&D investments
63,"And finally, we forecast record earnings per share of $2.55 plus or minus $0.10 based on a share count of approximately 180 million shares"
64,"So in closing, we’re very pleased with our performance in the December quarter, as well as"
65,calendar year 2016 and the milestones we achieved throughout the year
66,"Looking ahead, we remain committed to our objective of creating value for shareholders and to successfully executing on the growth opportunities ahead of us"
67,We continue to expect 2017 will be a first-half weighted year with shipments more first-half weighted than revenue
