,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Mark,Mark,NNP,Xxxx
3,"
","
",_SP,"
"
4,The,the,DT,Xxx
5,third,third,JJ,xxxx
6,quarter,quarter,NN,xxxx
7,exceeded,exceed,VBD,xxxx
8,our,-PRON-,PRP$,xxx
9,expectations,expectation,NNS,xxxx
10,with,with,IN,xxxx
11,revenue,revenue,NN,xxxx
12,$,$,$,$
13,16.1,16.1,CD,dd.d
14,billion,billion,CD,xxxx
15,",",",",",",","
16,which,which,WDT,xxxx
17,is,be,VBZ,xx
18,$,$,$,$
19,400,400,CD,ddd
20,million,million,CD,xxxx
21,better,well,JJR,xxxx
22,than,than,IN,xxxx
23,our,-PRON-,PRP$,xxx
24,outlook,outlook,NN,xxxx
25,"
","
",_SP,"
"
26,Operating,operate,VBG,Xxxxx
27,income,income,NN,xxxx
28,of,of,IN,xx
29,$,$,$,$
30,5.6,5.6,CD,d.d
31,billion,billion,CD,xxxx
32,was,be,VBD,xxx
33,more,more,JJR,xxxx
34,than,than,IN,xxxx
35,$,$,$,$
36,700,700,CD,ddd
37,million,million,CD,xxxx
38,better,well,JJR,xxxx
39,than,than,IN,xxxx
40,our,-PRON-,PRP$,xxx
41,outlook,outlook,NN,xxxx
42,"
","
",_SP,"
"
43,Our,-PRON-,PRP$,Xxx
44,data,data,NN,xxxx
45,-,-,HYPH,-
46,centric,centric,NN,xxxx
47,businesses,business,NNS,xxxx
48,grew,grow,VBD,xxxx
49,15,15,CD,dd
50,%,%,NN,%
51,year,year,NN,xxxx
52,over,over,IN,xxxx
53,year,year,NN,xxxx
54,",",",",",",","
55,reaching,reach,VBG,xxxx
56,45,45,CD,dd
57,%,%,NN,%
58,of,of,IN,xx
59,our,-PRON-,PRP$,xxx
60,revenue,revenue,NN,xxxx
61,",",",",",",","
62,proving,prove,VBG,xxxx
63,that,that,IN,xxxx
64,Intel,Intel,NNP,Xxxxx
65,is,be,VBZ,xx
66,becoming,become,VBG,xxxx
67,a,a,DT,x
68,data,data,NN,xxxx
69,-,-,HYPH,-
70,centric,centric,NN,xxxx
71,company,company,NN,xxxx
72,"
","
",_SP,"
"
73,The,the,DT,Xxx
