,Sentences
0,"Thanks, Gabrielle"
1,I’m pleased to report that PayPal ended 2016 with another solid quarter of financial results
2,"I’m proud of all the accomplishments that the PayPal team delivered, yet in so many ways we were just scratching the surface of the market opportunities in front of us"
3,Payments are rapidly digitizing
4,Mobile is re-defining the phase of retail
5,"And with the world wide adoption of smart phone consumers have all the power of a bank branch in the palm of their hands, which will no doubt transform the way they manage and move money"
6,We believe all of these secular trends play into our strengths and leave us well positioned to drive our future growth
7,"In the phase of a noisy competitive market, we extended our industry leaderships by growing our active account base by 18 million with greater engagements than ever before"
8,We introduced a host of new innovations across our merchant and consumer value propositions
9,We took the clear lead in online conversion through one touch
10,"We now offer a full suite of products and services to our merchants on an integrated platform that supports 100% share of processing and textual commerce API and toolsets, rewards integration and credit"
11,"And we bring to our merchants an increasingly active and growing days of consumers who are ready to transact across online, in-app, and in-store environments"
12,"In the past year, we significantly increased our market opportunity for the series of transformative strategic partnerships with the networks, financial institutions, tax companies, and mobile carriers"
13,We accomplish this by putting our customers first in everything we do
14,We call this being a customer champion and this philosophy guides our every action
15,"At the end of a land mark year for PayPal, we feel well positioned to deliver sustainable and profitable growth in 2017 and beyond"
16,Let me start with a quick recap of our results and John will provide more details in his remarks
17,"As I mentioned, we delivered a solid fourth quarter"
18,We reported $0.42 of non-GAAP EPS at the top end of our non-GAAP guidance of $0.42.
19,"We delivered $2.981 billion in revenues, an increase of 19% on an FX neutral basis"
20,"This is at the high-end of our guidance of 16% to 19% growth, and we generated $771 million in free cash flow"
21,"For the full year we delivered $1.50 of non-GAAP EPS, which came in at the top of our initial full-year guidance of $1.45 to $1.50."
22,Our revenues grew 21% on a pro forma FX neutral basis above our initial 2016 guidance of 19%
23,"And despite the increased size of our revenue base, we grew faster in 2016 than in 2015."
24,"We ended the year at $10.84 billion of revenue and we generated $2.5 billion in free cash flow, well above the initial guidance we provided"
25,"Perhaps more importantly, the underlining drivers of our revenue growth saw continued strong performance throughout 2016."
26,"We ended the year with $197 million active customer accounts, adding 5.4 million new accounts in Q4, our highest organic total in two years"
27,"Customer engagement in the fourth quarter increased to 31 transactions for active accounts up from 27 a year ago, and"
28,30 last quarter
29,Our growth in Q4 came from across our global platform and we benefited from a notable shift in consumer behavior
30,Holiday shoppers increasingly bought gifts online and with their mobile devices through convenient omni-channel shopping experiences
31,"For PayPal, this helps drive a 25% increase in payment volume, resulting in $99.3 billion of payment volume in the quarter"
32,"According to Internet retailer, Black Friday 2016 was the largest mobile shopping day in history"
33,Between Thanksgiving and Cyber Monday PayPal processed more than 2 billion in mobile payments
34,And mobile accounted for a third of our overall payment volume during the quarter
35,Mobile is becoming an increasingly important competitive differentiator for PayPal
36,More than half of our active account base transacted on the PayPal platform using their mobile device over the last 12 months
37,The scale and reach of our platform clearly separates PayPal as one of the world's leading FinTech companies
38,"In 2016, we processed 6 billion payments, an increase of 24%"
39,"This represented a total payment volume of 354 billion flowing through the PayPal platform of which more than 100 billion was mobile payment volume, an increase of 55%"
40,"We saw strong growth in peer-to-peer payments, with P2P payment volume growing 57%, more than $64 billion for the year"
