,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Tom,Tom,NNP,Xxx
3,and,and,CC,xxx
4,good,good,JJ,xxxx
5,morning,morning,NN,xxxx
6,everyone,everyone,NN,xxxx
7,"
","
",_SP,"
"
8,Before,before,IN,Xxxxx
9,we,-PRON-,PRP,xx
10,get,get,VBP,xxx
11,into,into,IN,xxxx
12,the,the,DT,xxx
13,segment,segment,NN,xxxx
14,results,result,NNS,xxxx
15,and,and,CC,xxx
16,updates,update,VBZ,xxxx
17,that,that,WDT,xxxx
18,I,-PRON-,PRP,X
19,typically,typically,RB,xxxx
20,go,go,VBP,xx
21,through,through,RB,xxxx
22,",",",",",",","
23,I,-PRON-,PRP,X
24,want,want,VBP,xxxx
25,to,to,TO,xx
26,cover,cover,VB,xxxx
27,our,-PRON-,PRP$,xxx
28,orders,order,NNS,xxxx
29,for,for,IN,xxx
30,the,the,DT,xxx
31,quarter,quarter,NN,xxxx
32,",",",",",",","
33,which,which,WDT,xxxx
34,help,help,VBP,xxxx
35,provide,provide,VB,xxxx
36,the,the,DT,xxx
37,foundation,foundation,NN,xxxx
38,for,for,IN,xxx
39,the,the,DT,xxx
40,trends,trend,NNS,xxxx
41,that,that,WDT,xxxx
42,we,-PRON-,PRP,xx
43,are,be,VBP,xxx
44,seeing,see,VBG,xxxx
45,as,as,RB,xx
46,well,well,RB,xxxx
47,as,as,IN,xx
48,of,of,IN,xx
49,our,-PRON-,PRP$,xxx
50,expectations,expectation,NNS,xxxx
51,going,go,VBG,xxxx
52,forward,forward,RB,xxxx
53,"
","
",_SP,"
"
54,If,if,IN,Xx
55,you,-PRON-,PRP,xxx
56,could,could,MD,xxxx
57,please,please,UH,xxxx
58,turn,turn,VB,xxxx
59,to,to,IN,xx
60,Slide,slide,NN,Xxxxx
61,4,4,CD,d
62,",",",",",",","
63,which,which,WDT,xxxx
64,shows,show,VBZ,xxxx
65,our,-PRON-,PRP$,xxx
66,order,order,NN,xxxx
67,trends,trend,NNS,xxxx
68,",",",",",",","
69,excluding,exclude,VBG,xxxx
70,our,-PRON-,PRP$,xxx
71,SubCom,SubCom,NNP,XxxXxx
72,business,business,NN,xxxx
