,Word,Lemma,POSTag,Shape
0,Thanks,thank,NNS,Xxxxx
1,Jim,Jim,NNP,Xxx
2,"
","
",_SP,"
"
3,On,on,IN,Xx
4,Slide,slide,NN,Xxxxx
5,9,9,CD,d
6,",",",",",",","
7,you,-PRON-,PRP,xxx
8,'ll,will,MD,'xx
9,see,see,VB,xxx
10,our,-PRON-,PRP$,xxx
11,third,third,JJ,xxxx
12,quarter,quarter,NN,xxxx
13,financial,financial,JJ,xxxx
14,results,result,NNS,xxxx
15,"
","
",_SP,"
"
16,Please,please,UH,Xxxxx
17,note,note,VB,xxxx
18,with,with,IN,xxxx
19,the,the,DT,xxx
20,exception,exception,NN,xxxx
21,of,of,IN,xx
22,cash,cash,NN,xxxx
23,flow,flow,NN,xxxx
24,",",",",",",","
25,all,all,PDT,xxx
26,these,these,DT,xxxx
27,financials,financial,NNS,xxxx
28,are,be,VBP,xxx
29,on,on,IN,xx
30,a,a,DT,x
31,non,non,JJ,xxx
32,-,-,JJ,-
33,GAAP,gaap,JJ,XXXX
34,basis,basis,NN,xxxx
35,"
","
",_SP,"
"
36,Reconciliation,reconciliation,NN,Xxxxx
37,to,to,IN,xx
38,GAAP,GAAP,NNP,XXXX
39,data,datum,NNS,xxxx
40,is,be,VBZ,xx
41,included,include,VBN,xxxx
42,in,in,IN,xx
43,the,the,DT,xxx
44,filed,file,VBN,xxxx
45,appendix,appendix,NNP,xxxx
46,"
","
",_SP,"
"
47,Consolidated,consolidated,JJ,Xxxxx
48,revenue,revenue,NN,xxxx
49,for,for,IN,xxx
50,the,the,DT,xxx
51,quarter,quarter,NN,xxxx
52,was,be,VBD,xxx
53,$,$,$,$
54,465,465,CD,ddd
55,million,million,CD,xxxx
56,a,a,DT,x
57,15,15,CD,dd
58,%,%,NN,%
59,increase,increase,NN,xxxx
60,compared,compare,VBN,xxxx
61,to,to,IN,xx
62,the,the,DT,xxx
63,third,third,JJ,xxxx
64,quarter,quarter,NN,xxxx
65,of,of,IN,xx
66,2016,2016,CD,dddd
67,and,and,CC,xxx
68,as,as,IN,xx
69,Jim,Jim,NNP,Xxx
70,mentioned,mention,VBD,xxxx
71,an,an,DT,xx
72,8,8,CD,d
73,%,%,NN,%
74,organic,organic,JJ,xxxx
75,growth,growth,NN,xxxx
76,rate,rate,NN,xxxx
77,"
","
",_SP,"
"
78,Adjusted,adjusted,JJ,Xxxxx
79,gross,gross,JJ,xxxx
80,margin,margin,NN,xxxx
81,was,be,VBD,xxx
82,49,49,CD,dd
83,%,%,NN,%
84,",",",",",",","
85,about,about,RB,xxxx
86,70,70,CD,dd
87,basis,basis,NN,xxxx
88,points,point,NNS,xxxx
89,higher,high,JJR,xxxx
90,than,than,IN,xxxx
91,last,last,JJ,xxxx
92,year,year,NN,xxxx
93,",",",",",",","
94,driven,drive,VBN,xxxx
95,by,by,IN,xx
96,acquisitions,acquisition,NNS,xxxx
97,and,and,CC,xxx
98,improved,improve,VBN,xxxx
99,manufacturing,manufacturing,NN,xxxx
100,cost,cost,NN,xxxx
101,"
","
",_SP,"
"
102,Our,-PRON-,PRP$,Xxx
103,adjusted,adjust,VBN,xxxx
104,operating,operating,NN,xxxx
105,margin,margin,NN,xxxx
106,for,for,IN,xxx
107,the,the,DT,xxx
108,quarter,quarter,NN,xxxx
109,was,be,VBD,xxx
110,22,22,CD,dd
111,%,%,NN,%
112,about,about,RB,xxxx
113,20,20,CD,dd
114,basis,basis,NN,xxxx
115,points,point,NNS,xxxx
