,Word,Lemma,POSTag,Shape
0,Thanks,thank,NNS,Xxxxx
1,Martin,Martin,NNP,Xxxxx
2,"
","
",_SP,"
"
3,Good,good,JJ,Xxxx
4,afternoon,afternoon,NN,xxxx
5,everyone,everyone,NN,xxxx
6,and,and,CC,xxx
7,thank,thank,VBP,xxxx
8,you,-PRON-,PRP,xxx
9,for,for,IN,xxx
10,joining,join,VBG,xxxx
11,us,-PRON-,PRP,xx
12,today,today,NN,xxxx
13,for,for,IN,xxx
14,our,-PRON-,PRP$,xxx
15,March,March,NNP,Xxxxx
16,2017,2017,CD,dddd
17,quarterly,quarterly,JJ,xxxx
18,earnings,earning,NNS,xxxx
19,call,call,NN,xxxx
20,"
","
",_SP,"
"
21,The,the,DT,Xxx
22,March,March,NNP,Xxxxx
23,quarter,quarter,NN,xxxx
24,represented,represent,VBD,xxxx
25,a,a,DT,x
26,solid,solid,JJ,xxxx
27,start,start,NN,xxxx
28,to,to,IN,xx
29,the,the,DT,xxx
30,calendar,calendar,NN,xxxx
31,year,year,NN,xxxx
32,"
","
",_SP,"
"
33,We,-PRON-,PRP,Xx
34,delivered,deliver,VBD,xxxx
35,record,record,NN,xxxx
36,levels,level,NNS,xxxx
37,of,of,IN,xx
38,shipments,shipment,NNS,xxxx
39,",",",",",",","
40,revenue,revenue,NN,xxxx
41,",",",",",",","
42,gross,gross,JJ,xxxx
43,margin,margin,NN,xxxx
44,dollars,dollar,NNS,xxxx
45,",",",",",",","
46,operating,operate,VBG,xxxx
47,income,income,NN,xxxx
48,dollars,dollar,NNS,xxxx
49,",",",",",",","
50,and,and,CC,xxx
51,earnings,earning,NNS,xxxx
52,per,per,IN,xxx
53,share,share,NN,xxxx
54,"
","
",_SP,"
"
55,Each,each,DT,Xxxx
56,of,of,IN,xx
57,these,these,DT,xxxx
58,metrics,metric,NNS,xxxx
59,grew,grow,VBD,xxxx
60,double,double,JJ,xxxx
61,digits,digits,JJ,xxxx
62,quarter,quarter,NN,xxxx
63,over,over,IN,xxxx
64,quarter,quarter,NN,xxxx
65,"
","
",_SP,"
"
66,Financial,financial,JJ,Xxxxx
67,performance,performance,NN,xxxx
68,was,be,VBD,xxx
69,above,above,IN,xxxx
70,the,the,DT,xxx
71,midpoint,midpoint,NN,xxxx
72,of,of,IN,xx
73,guidance,guidance,NN,xxxx
74,for,for,IN,xxx
75,all,all,DT,xxx
76,metrics,metric,NNS,xxxx
77,",",",",",",","
78,with,with,IN,xxxx
79,operating,operate,VBG,xxxx
80,margin,margin,NN,xxxx
81,and,and,CC,xxx
82,earnings,earning,NNS,xxxx
83,per,per,IN,xxx
84,share,share,NN,xxxx
85,above,above,IN,xxxx
86,the,the,DT,xxx
87,high,high,JJ,xxxx
88,-,-,HYPH,-
89,end,end,NN,xxx
90,of,of,IN,xx
91,the,the,DT,xxx
92,range,range,NN,xxxx
93,we,-PRON-,PRP,xx
94,provided,provide,VBD,xxxx
95,to,to,IN,xx
96,you,-PRON-,PRP,xxx
97,last,last,JJ,xxxx
