,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Andy,Andy,NNP,Xxxx
4,",",",",",",","
5,and,and,CC,xxx
6,good,good,JJ,xxxx
7,afternoon,afternoon,NN,xxxx
8,",",",",",",","
9,everyone,everyone,NN,xxxx
10,"
","
",_SP,"
"
11,While,while,IN,Xxxxx
12,we,-PRON-,PRP,xx
13,delivered,deliver,VBD,xxxx
14,year,year,NN,xxxx
15,-,-,HYPH,-
16,over,over,IN,xxxx
17,-,-,HYPH,-
18,year,year,NN,xxxx
19,growth,growth,NN,xxxx
20,of,of,IN,xx
21,4,4,CD,d
22,%,%,NN,%
23,and,and,CC,xxx
24,strong,strong,JJ,xxxx
25,profitability,profitability,NN,xxxx
26,in,in,IN,xx
27,the,the,DT,xxx
28,third,third,JJ,xxxx
29,quarter,quarter,NN,xxxx
30,",",",",",",","
31,our,-PRON-,PRP$,xxx
32,product,product,NN,xxxx
33,revenue,revenue,NN,xxxx
34,performance,performance,NN,xxxx
35,fell,fall,VBD,xxxx
36,short,short,RB,xxxx
37,of,of,IN,xx
38,our,-PRON-,PRP$,xxx
39,expectations,expectation,NNS,xxxx
40,"
","
",_SP,"
"
41,The,the,DT,Xxx
42,reacceleration,reacceleration,NN,xxxx
43,of,of,IN,xx
44,product,product,NN,xxxx
45,revenue,revenue,NN,xxxx
46,growth,growth,NN,xxxx
47,remains,remain,VBZ,xxxx
48,our,-PRON-,PRP$,xxx
49,number,number,NN,xxxx
50,one,one,CD,xxx
51,priority,priority,NN,xxxx
52,",",",",",",","
53,and,and,CC,xxx
54,we,-PRON-,PRP,xx
55,believe,believe,VBP,xxxx
56,we,-PRON-,PRP,xx
57,are,be,VBP,xxx
58,well,well,RB,xxxx
59,-,-,HYPH,-
60,positioned,position,VBN,xxxx
61,to,to,TO,xx
62,deliver,deliver,VB,xxxx
63,on,on,IN,xx
64,this,this,DT,xxxx
65,over,over,IN,xxxx
66,the,the,DT,xxx
67,coming,come,VBG,xxxx
68,periods,period,NNS,xxxx
69,"
","
",_SP,"
"
70,Customer,customer,NN,Xxxxx
71,adoption,adoption,NN,xxxx
72,of,of,IN,xx
73,our,-PRON-,PRP$,xxx
74,recently,recently,RB,xxxx
75,introduced,introduce,VBN,xxxx
76,products,product,NNS,xxxx
77,remains,remain,VBZ,xxxx
78,strong,strong,JJ,xxxx
79,and,and,CC,xxx
80,our,-PRON-,PRP$,xxx
81,revenue,revenue,NN,xxxx
82,is,be,VBZ,xx
83,increasingly,increasingly,RB,xxxx
84,coming,come,VBG,xxxx
85,from,from,IN,xxxx
86,more,more,RBR,xxxx
87,diverse,diverse,JJ,xxxx
88,sources,source,NNS,xxxx
89,",",",",",",","
90,including,include,VBG,xxxx
91,Virtual,virtual,JJ,Xxxxx
92,Editions,edition,NNS,Xxxxx
93,",",",",",",","
94,public,public,JJ,xxxx
95,cloud,cloud,NN,xxxx
96,solutions,solution,NNS,xxxx
97,",",",",",",","
98,and,and,CC,xxx
99,application,application,NN,xxxx
100,security,security,NN,xxxx
101,"
","
",_SP,"
"
102,On,on,IN,Xx
103,the,the,DT,xxx
104,overall,overall,JJ,xxxx
105,demand,demand,NN,xxxx
106,environment,environment,NN,xxxx
107,for,for,IN,xxx
108,our,-PRON-,PRP$,xxx
109,core,core,JJ,xxxx
110,ADC,adc,NN,XXX
111,solutions,solution,NNS,xxxx
112,",",",",",",","
113,the,the,DT,xxx
114,cloud,cloud,NN,xxxx
115,continues,continue,VBZ,xxxx
116,to,to,TO,xx
117,cause,cause,VB,xxxx
118,some,some,DT,xxxx
119,degree,degree,NN,xxxx
120,of,of,IN,xx
121,pause,pause,NN,xxxx
122,while,while,IN,xxxx
123,certain,certain,JJ,xxxx
124,customers,customer,NNS,xxxx
125,evaluate,evaluate,VBP,xxxx
126,their,-PRON-,PRP$,xxxx
127,application,application,NN,xxxx
128,architectures,architecture,NNS,xxxx
129,and,and,CC,xxx
130,deployment,deployment,NN,xxxx
131,options,option,NNS,xxxx
132,"
","
",_SP,"
"
