,Sentences
0,"I'm Steve Fieler, Head of Treasury for HP, Inc"
1,", and I’d like to welcome you to the fiscal 2017 second quarter earnings conference call with Dion Weisler, HP's President and Chief Executive Officer, and Cathie Lesjak, HP's Chief Financial Officer"
2,"Before handing the call over to Dion, let me remind you that this call is being webcast"
3,A replay of the webcast will be made available shortly after the call for approximately one year
4,We posted the earnings release and the accompanying slide presentation on our investor relations webpage at www
5,com
6,"As always, elements of this presentation are forward-looking and are based on our best view of the world and our businesses as we see them today"
7,"For more detailed information, please see disclaimers in the earnings materials relating to forward-looking statements that involve risks, uncertainties and assumptions"
8,"For a discussion of some of these risks, uncertainties and assumptions, please refer to HP's SEC reports, including our most recent Form 10-K"
9,HP assumes no obligation and does not intend to update any such forward-looking statements
10,"We also note that the financial information discussed on this call reflects estimates based on information available at this time and could differ materially from the amount ultimately reported in HP's Form 10-Q for the fiscal quarter ended April 30, 2017 and HP's other SEC filings"
11,"For financial information that has been expressed on a non-GAAP basis, we’ve included reconciliations to comparable GAAP information"
12,Please refer to the tables and slide presentation accompanying today's earnings release
13,"And now, I will hand it over to Dion"
14,"Thank you, Steve"
15,"Good afternoon, everyone, and thank you for joining us today"
16,I'm very pleased with our quarterly performance
17,It was a breakthrough quarter where we delivered year-over-year growth in both Personal Systems and Print
18,"As a company, we’re performing across our portfolio, our regions and our key financial metrics"
19,"Over the last six quarters, we've been building momentum, improving our business fundamentals and delivering on what we said we would do"
20,"We’re taking profitable share, out-executing our competitors and delivering some of the best innovation, design and execution in HP's history"
21,"Our goal is to consistently deliver on our financial commitments every quarter, while setting the company up for long-term success"
22,We are strengthening our core business and delivering our milestones in our growth and future initiatives
23,I'm proud of the results this quarter
24,Let me talk through a few of the highlights
25,"We delivered non-GAAP diluted net earnings per share of $0.40, at the high end of our outlook range"
26,"We grew net revenue by 7% year-over-year to $12.4 billion, driven by growth in Personal Systems and Print – the first time we’ve delivered growth in both segments during the same quarter since Q4 2010."
27,We delivered free cash flow of approximately $400 million for the quarter and $1.1 billion for the first half of the fiscal year
28,"Through the same year-to-date time period, we’ve returned approximately $1.1 billion to shareholders through share repurchases and dividends"
29,"Looking at the business segment performance, Personal Systems continued to deliver and demonstrate how playing our game drives strong results"
30,The team once again drove revenue growth year-over-year and market share expansion
31,We saw a small increase in operating profit dollar year-over-year at a time when significant component costs headwinds have pervasive across the industry
32,"This is a great example of how segmenting market opportunities, innovating and executing can yield amazing results"
33,"For the second consecutive quarter, Personal Systems revenue grew by 10% year-over-year"
34,"And importantly, once again, this is broad-based growth across all three regions, both consumer and commercial audiences and in notebook and workstation categories"
35,"In calendar quarter one, we beat the year-over-year PC market unit growth by 12 points, once again outperforming all key competitors and the market as a whole"
36,We achieved 21.7% global market share and regained the number one PC market position globally
37,"Remember, the market share leadership is an outcome, not an objective"
