,Sentences
0,"Thanks, Dave, and good afternoon everyone"
1,Gross profit in the quarter was $2.14 billion or 63% of revenue
2,"From a year ago, gross profit increased primarily due to higher revenue"
3,Gross profit margin increased 220 basis points
4,"Operating expenses in the quarter were $808 million or 23.8% of revenue, and on a trailing 12-month basis, they were 22.8% of revenue, in the lower half of our model"
5,"Over the last 12 months, we have invested $1.4 billion in R&D, an important element of our capital allocation"
6,"Acquisition charges were $80 million, all of which was the ongoing amortization of intangibles, which is a non-cash expense"
7,"Operating profit was $1.25 billion, or 36.8% of revenue"
8,Operating profit was up 27% from the year-ago quarter
9,"Operating margin for Analog was 41.4%, up from 36.6% a year ago"
10,"Embedded Processing was 29.9%, up from 25.7% a year ago"
11,Our focused investments on the best sustainable growth opportunities with differentiated positions enable both businesses to continue to contribute nicely to free cash flow growth
12,"Net income in the first quarter was $997 million or $0.97 per share, which included an additional $0.08 discrete tax benefit that was not in our original guidance"
13,"Let me now comment on our capital management results, starting with our cash generation"
14,Cash flow from operations was $795 million in the quarter
15,"Inventory days were 132, consistent with our long-term model of 105 to 135 days"
16,Capital expenditures were $127 million in the quarter
17,"On a trailing 12-month basis, cash flow from operations was $4.76 billion, up 9% from the same period a year ago"
18,Trailing 12-month capital expenditures were $534 million or 4% of revenue
19,"As a reminder, our long-term expectation for capital expenditures is about 4% of revenue"
20,Free cash flow for the past 12 months was $4.22 billion or 30.7% of revenue
21,Free cash flow was 11% higher than a year ago
22,Our cash flow reflects the strength of our business model
23,"As we have said, we believe free cash flow growth, especially on a per-share basis, is most important to maximizing shareholder value in the long term and will be valued only if it is productively invested in the business or returned to owners"
24,"In the first quarter, we paid $500 million in dividends and repurchased $550 million of our own stock for a total return of $1.05 billion"
25,Total cash returned to owners in the past 12 months
26,was $3.82 billion
27,These combined returns demonstrate our confidence in our business model and our commitment to return excess cash to our owners
28,"Over the last 12 months, we paid $1.76 billion in dividends or 42% of trailing 12-month free cash flow, which demonstrates the affordability and sustainability of our dividend growth"
29,"Outstanding share count was reduced by 1% over the past 12 months and has been reduced by 42% since the end of 2004, when we initiated a program designed to reduce our share count"
30,"In fact, we have reduced shares every quarter year on year for 52 consecutive quarters"
31,"In March, we retired $250 million of debt"
32,This leaves total debt of $3.375 billion with a weighted average coupon rate of 2.32%
33,Our cash management and tax practices are fundamental to our commitment to return cash
34,"We ended the first quarter with $3.05 billion of cash and short-term investments, with our U.S"
35,entities owning about 80% of our cash
36,This onshore cash is readily available for multiple uses
37,"Turning to our outlook for second quarter, we expect revenue in the range of $3.4 billion to $3.7 billion and earnings per share in the range of $0.89 to $1.01, which includes an estimated $30 million discrete tax benefit"
38,"Before moving to Q&A, there are three changes that I want to explain to help you better understand our first quarter results and our second quarter outlook"
39,"The first is to remind you that in the fourth quarter of 2016, we adopted a new GAAP standard that impacts the accounting of taxes for stock-based compensation"
40,"While this adoption has no impact on our cash balance, it does result in a discrete tax item that impacts our effective tax rate and earnings per share"
41,"To help you model the tax rate and discrete tax items, I am sharing the quarterly assumptions and their impact"
42,We will continue to report how our results differ from our guidance just as we did this quarter
43,"To start with, our operating tax rate for 2017 is estimated to be about 30%, unchanged from previous guidance"
44,This operating tax rate assumes no discrete items and it's what you will need to use as a starting point for your longer term models
45,"Next, we are assuming discrete tax items of about $30 million, $20 million and $10 million in the second, third, and fourth quarters of 2017 respectively"
46,"Therefore, the effective tax rates which include discrete tax items translate to about 28%, 29% and 30% in the second, third and fourth quarters respectively"
47,These are the quarterly effective tax rates you should use for your 2017 models
48,"If you do the math using these numbers, you will get an effective tax rate of 27% for the year"
49,"I advise you not to use 27% in any quarter as the size of discrete tax items vary quarter to quarter, particularly in first quarter"
50,We will post a chart summarizing our assumptions for these discrete tax items as well as the retrospective impact of this new standard on our website at ti
51,com/
52,ir
53,Hopefully providing these discrete tax item assumptions will be a good start in dealing with this new accounting standard
54,"The second item is a GAAP standard that we adopted in the first quarter of 2017 that requires us to report certain pension costs in other income and expense, or OI&E, that were previously reported in OpEx and cost of revenue"
55,"This change is small, typically about $15 million of costs in a quarter, with about 70% coming out of OpEx and the balance out of cost of revenue"
56,A chart summarizing these changes and their retrospective impact will be available on our website
57,The last change is also effective first quarter of 2017 and impacts how we handle royalties
58,We will no longer recognize royalties in revenue
59,"Instead, they will be recorded as income in other income and expense"
60,"As Analog and Embedded have become a much larger part of the company, royalties now represent a little less than 1% of our overall revenue"
61,"They were about $30 million in the first quarter of 2017, about what they were a year ago"
62,We expect royalties to continue to run generally at about this level for many years into the future
63,"However, given their decreasing significance to our core operations, they are now recorded as other income and expense rather than in revenue as of our first quarter 2017 results"
64,"I'm hopeful that spending some extra time talking through these accounting details will help you in understanding our results Now to wrap up, we remain focused on growing free cash flow per share over the long term and investing to strengthen our competitive advantages"
65,We believe our first quarter results continue to demonstrate our progress
66,"With that, let me turn it back to Dave"
67,"Thanks, Harlan"
68,Yes
69,Thanks for the call
70,I'll handle that one
71,"On OpEx, everything came in about as expected"
72,"What I would tell you, the way you want to think about OpEx, high level, we've talked about our model where we want to run OpEx between 20% and 30% of revenue and in stable markets at the lower end of that, the lower half"
73,And that's exactly what we've been doing for the last couple of years
74,"And in fact, on a trailing 12-month basis, we're just below that"
75,"So as you think forward, you should model us along those lines"
76,"If you're thinking kind of on a tactical level first to second, I would remind you that second quarter does have three months of higher pay and benefit raises versus only two months in first quarter"
77,"So you may have some of that played in kind of similar to what happened last year, maybe a little less than that"
78,"Yes, we are –"
79,"well, I'll answer our inventory days"
80,and then I'll let Dave comment on the disti channel
81,But we're comfortable with our inventory days
82,It's well within our range
83,"Always remember inventory days is a backwards looking metric, so what we have it there for is to support growth"
84,"And the other key point to remember is as we have focused our strategy more on industrial, automotive and on catalog type of parts, the risk of obsolescence on this part is really minimal"
85,So it makes sense from a longer-term standpoint to have that inventory available to support revenue growth
86,"Yes, I'd be happy to comment"
87,The update is no change
88,It's the same strategy for M&A
