,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,Mike,Mike,NNP,Xxxx
2,and,and,CC,xxx
3,good,good,JJ,xxxx
4,afternoon,afternoon,NN,xxxx
5,"
","
",_SP,"
"
6,Adobe,Adobe,NNP,Xxxxx
7,had,have,VBD,xxx
8,an,an,DT,xx
9,outstanding,outstanding,JJ,xxxx
10,first,first,JJ,xxxx
11,quarter,quarter,NN,xxxx
12,with,with,IN,xxxx
13,record,record,NN,xxxx
14,revenue,revenue,NN,xxxx
15,of,of,IN,xx
16,$,$,$,$
17,1.68,1.68,CD,d.dd
18,billion,billion,CD,xxxx
19,and,and,CC,xxx
20,record,record,NN,xxxx
21,profit,profit,NN,xxxx
22,",",",",",",","
23,GAAP,GAAP,NNP,XXXX
24,earnings,earning,NNS,xxxx
25,per,per,IN,xxx
26,share,share,NN,xxxx
27,in,in,IN,xx
28,Q1,Q1,NNP,Xd
29,was,be,VBD,xxx
30,$,$,$,$
31,0.80,0.80,CD,d.dd
32,",",",",",",","
33,and,and,CC,xxx
34,non,non,JJ,xxx
35,-,-,JJ,-
36,GAAP,gaap,JJ,XXXX
37,earnings,earning,NNS,xxxx
38,per,per,IN,xxx
39,share,share,NN,xxxx
40,was,be,VBD,xxx
41,$,$,$,$
42,0.94,0.94,CD,d.dd
43,.,.,.,.
44,We,-PRON-,PRP,Xx
45,continue,continue,VBP,xxxx
46,to,to,TO,xx
47,execute,execute,VB,xxxx
48,well,well,RB,xxxx
49,against,against,IN,xxxx
50,our,-PRON-,PRP$,xxx
51,strategy,strategy,NN,xxxx
52,",",",",",",","
53,and,and,CC,xxx
54,are,be,VBP,xxx
55,driving,drive,VBG,xxxx
56,momentum,momentum,NN,xxxx
57,across,across,IN,xxxx
58,our,-PRON-,PRP$,xxx
59,entire,entire,JJ,xxxx
60,business,business,NN,xxxx
61,"
","
",_SP,"
"
62,Digital,Digital,NNP,Xxxxx
63,transformation,transformation,NN,xxxx
64,has,have,VBZ,xxx
65,created,create,VBN,xxxx
66,a,a,DT,x
67,tailwind,tailwind,NN,xxxx
68,for,for,IN,xxx
69,Adobe,Adobe,NNP,Xxxxx
70,among,among,IN,xxxx
71,a,a,DT,x
72,diverse,diverse,JJ,xxxx
73,spectrum,spectrum,NN,xxxx
74,of,of,IN,xx
75,customers,customer,NNS,xxxx
76,in,in,IN,xx
77,a,a,DT,x
78,broad,broad,JJ,xxxx
79,number,number,NN,xxxx
80,of,of,IN,xx
81,industries,industry,NNS,xxxx
82,",",",",",",","
83,from,from,IN,xxxx
84,students,student,NNS,xxxx
85,",",",",",",","
86,to,to,IN,xx
87,designers,designer,NNS,xxxx
88,",",",",",",","
89,to,to,IN,xx
90,the,the,DT,xxx
91,public,public,JJ,xxxx
92,sector,sector,NN,xxxx
93,",",",",",",","
94,and,and,CC,xxx
95,the,the,DT,xxx
96,world,world,NN,xxxx
97,’s,’s,POS,’x
98,largest,large,JJS,xxxx
99,brands,brand,NNS,xxxx
100,"
","
",_SP,"
"
101,Once,once,IN,Xxxx
102,the,the,DT,xxx
103,domain,domain,NN,xxxx
104,solely,solely,RB,xxxx
105,of,of,IN,xx
106,professionals,professional,NNS,xxxx
107,",",",",",",","
108,today,today,NN,xxxx
109,everyone,everyone,NN,xxxx
110,is,be,VBZ,xx
111,a,a,DT,x
112,creator,creator,NN,xxxx
113,;,;,:,;
114,from,from,IN,xxxx
115,the,the,DT,xxx
116,teenager,teenager,NN,xxxx
117,doing,do,VBG,xxxx
118,a,a,DT,x
119,school,school,NN,xxxx
120,photography,photography,NN,xxxx
121,project,project,NN,xxxx
122,;,;,:,;
123,to,to,IN,xx
124,the,the,DT,xxx
125,small,small,JJ,xxxx
126,business,business,NN,xxxx
127,owner,owner,NN,xxxx
128,",",",",",",","
129,prototyping,prototype,VBG,xxxx
130,her,-PRON-,PRP$,xxx
131,Web,web,NN,Xxx
132,site,site,NN,xxxx
133,to,to,IN,xx
134,the,the,DT,xxx
135,film,film,NN,xxxx
136,-,-,HYPH,-
137,maker,maker,NN,xxxx
138,;,;,:,;
139,working,work,VBG,xxxx
140,on,on,IN,xx
141,his,-PRON-,PRP$,xxx
142,first,first,JJ,xxxx
143,documentary,documentary,NN,xxxx
144,;,;,:,;
145,and,and,CC,xxx
146,designers,designer,NNS,xxxx
147,become,become,VBP,xxxx
148,a,a,DT,x
149,critical,critical,JJ,xxxx
150,element,element,NN,xxxx
151,in,in,IN,xx
152,the,the,DT,xxx
153,fabric,fabric,NN,xxxx
154,of,of,IN,xx
155,our,-PRON-,PRP$,xxx
156,lives,life,NNS,xxxx
157,"
","
",_SP,"
"
158,Design,design,NN,Xxxxx
159,is,be,VBZ,xx
160,the,the,DT,xxx
161,starting,starting,NN,xxxx
162,point,point,NN,xxxx
163,for,for,IN,xxx
164,every,every,DT,xxxx
165,connection,connection,NN,xxxx
166,we,-PRON-,PRP,xx
167,make,make,VBP,xxxx
168,",",",",",",","
169,and,and,CC,xxx
170,great,great,JJ,xxxx
171,design,design,NN,xxxx
172,requires,require,VBZ,xxxx
173,innovative,innovative,JJ,xxxx
