,Sentences
0,"Thanks, Andy, and thanks to everyone for joining us on the call today"
1,"As you have all seen, we have just announced that I will be stepping down as CEO of HPE at the end of Q1."
2,"Antonio Neri, HPE’s President will become President and CEO and join the HP Board on February 1, 2018."
3,I will remain a Director on HPE’s
4,Board
5,I said for many years that the next leader of HPE should come from within the company and Antonio Neri is exactly the type of leader I had in mind
6,Antonio is a 22-year veteran of our company who began his HP career as a customer service engineer in the EMEA call center
7,"He is a computer engineer by training, has a deep technology background and is passionate about our customers, partners, employees and culture"
8,The Board unanimously agreed that Antonio should be my successor
9,This transition is possible because of all the work we have done during the past 6 years to transform HP
10,Many of you will recall the challenges the company faced when I became CEO and will recognize how far we have come
11,"During the first couple of years, we focused on strengthening the company across a number of metrics"
12,"We stabilized and strengthened the leadership team, improved productivity and reinvigorated the culture"
13,We significantly improved customer satisfaction driving NPS scores from negative in some cases to an industry leading 80 for our services today
14,"And we pivoted hard back towards partners, rebuilding our entire partner ecosystem and shifting resources to this critical go-to-market channel"
15,We also rebuilt our balance sheet paying off the nearly $12 billion of operating company net debt that existed when I joined the company
16,I am proud that today HPE is exiting the year with nearly $6 billion in net cash
17,"Most importantly, we reignited innovation and delivered groundbreaking new technology solutions"
18,"For example, we invested in the machine research project, which is focused on creating an entirely new computing architecture for the Big Data era putting memory at the core"
19,We introduced the first prototype earlier this year and have also begun incorporating certain technologies from the project into solutions available today
20,"From a much stronger position, we then looked at our portfolio and made a number of strategic decisions to further sharpen our focus and accelerate performance"
21,"The first critical step was the separation into two independent Fortune 100 companies, HPE and HP Inc"
22,"This was exactly the right decision, because it allowed both companies to optimize for strength and invest in core strategies"
23,"From there, we further separated the company by spinning off and merging our enterprise services business with CSC creating the world’s largest pure-play IT services company"
24,Next we spun off and merged our application software business with Micro Focus creating the seventh largest pure-play software company in the world
25,The ES and software transactions delivered more than $20 billion in value for HPE and our shareholders
26,"We also made a number of smaller divestitures, including Tipping Point and Mphasis"
27,"and we divested 51% of our China business to Tsinghua Holdings creating New H3C Group, the leading Chinese provider of technology infrastructure"
28,This unique approach has put us in a strong position to capitalize on the second largest IT market in the world
29,We also made a number of strategic additions to strengthen our portfolio in key growth areas
30,"For example, in hybrid IT, we acquired SGI to strengthen our high-performance compute business, SimpliVity to bolster our hyper-converged offering and Nimble Storage to complete our storage offering from entry-level to the high-end and accelerate our transition to all flash"
31,"We acquired Aruba, the leader in wireless networking, which has become the heart of our intelligent edge strategy"
32,"Since then, we strengthened Aruba with Niara bringing machine learning and big data analytics to network security and Rasa Networks for network performance management and analytics"
33,And we have also enhanced our services capabilities
34,We acquired cloud technology partners to extend our cloud consulting expertise and Cloud Cruiser to enhance our IT consumption models like our flexible capacity offering
35,All of these acquisitions are highly complementary to our core business
36,These companies are all in growth markets and we are accelerating their performance by leveraging our go-to-market channels
37,We also continue to invest organically and introduce exciting new products and services
38,"For example, we launched the industry’s first composable offering called Synergy, and we now have more than 1,100 customers on the platform"
39,"In high-performance compute, we launched Apollo, which is helping to bring supercomputing capabilities to the enterprise"
40,"To address the explosion in industrial IoT, we launched our highly differentiated Edgeline Converged Systems"
41,"With security becoming a board level issue, we launched the industry’s most secure standard server"
42,"And beyond product innovation, we continue to introduce new service offerings like our flexible capacity, which provides flexible pay-per-use IT for customers"
43,The industry recognizes the progress we have made
44,"For the first time, HPE is a Gartner Magic Quadrant leader in all of its core business categories"
45,"As a whole, these moves have paid off and I am very proud of the shareholder value we have created along the way"
46,HP and then HPE have returned nearly $18 billion to shareholders through share repurchases and dividends since 2012.
47,"And since the birth of HPE on November 2, 2015, we have delivered a total shareholder return of 89%, which is more than three times that of the S&P 500."
48,I know Antonio will have the same focus on delivering value for our shareholders going forward
49,"By fixing, improving and reposition the company I joined, HPE has worked its way into a strong competitive position ready to drive the next phase of shareholder value and you are starting to see the payoff in our results"
50,In Q4 FY ‘17 we grew revenue 5% year-over-year capping a full year
51,FY ‘17 where we grew the top line 1% when adjusted for currency and divestitures
52,"We have stabilized our core rack and tower server business, which grew 6% and 7% year-over-year in Q3 and Q4 respectively"
53,"Services grew 3% in Q4 and our investments in key growth areas like the intelligent edge, high-performance compute and all-flash storage are clearly paying off"
54,Aruba performance continues to accelerate and outpace the market growing 19% in Q4 and 22% for the year
55,Our high-performance compute portfolio is the best in the industry and we continue to win deals and extend our market leadership position
56,HPC was up 28% in Q4 and 37% for the year
57,"From a profitability perspective, we are on the right track towards getting margins back to historic levels despite continued challenges in commodity pricing"
58,"In Q4, EG margins improved sequentially for the second quarter in a row to 10.6% as we executed our cost takeout plans and shifted resources to align with our market segmentation"
59,We are confident in our ability to achieve our full year target of 11% to 12% in FY ‘18.
60,"At every turn, HPE is preparing itself for the future"
61,"In Q4, we moved into the execution phase of"
62,"HPE Next, our program to redesign the company to be purpose built for today’s and tomorrow’s competitive environment"
63,"HPE Next is all about simplifying the way we work, driving execution and investing in innovations that will differentiate our solutions in the years ahead"
64,While executing HPE
65,"Next, we made sure to minimize disruption to the business and particularly our sales force"
66,I am very pleased that we saw no disruption in Q4.
67,"In fact, HPE Next has galvanized the entire company around our vision to drive tremendous value for customers, partners and ultimately shareholders and all of this is being driven by the strong leadership team we have in place"
68,"In addition to Antonio, I hope it was clear at our Analyst Day last month"
69,"what a deep leadership bench we have with Alain Andreoli, running hybrid IT, Ana Pinczuk, running Pointnext Services and Keerti Melkote, running Aruba, Phil Davis,"
70,"our new Chief Sales Officer has already brought tremendous energy to the new role, and Irv Rothman continues to do an excellent job running financial services"
71,"Together, this team has owned and refined our go forward strategy which is crystal clear and laser focused"
72,"First, the world is becoming hybrid and we make hybrid IT simple"
73,We do that through offerings that help customers optimize their core IT environments with secure software-defined technologies that seamlessly integrate across traditional IT and multiple public and private clouds
74,Hybrid IT will give customers a new level of transparency and manageability for all their applications and data from the core to the cloud to the intelligent edge
75,But our vision doesn’t end there
76,Simplicity ultimately means IT that is invisible and autonomous and that is exactly what we plan to deliver
77,"To that end just this morning, we announced that we have rolled out HPE InfoSight, our highly differentiated predictive AI technology across our entire 3PAR portfolio"
78,This is going to be a game changer for our storage business
79,"HPE InfoSight, which came with the Nimble acquisition, is the industry leading predictive analytics platform that brings software-defined intelligence to the data center with the ability to predict and prevent infrastructure problems before they happen"
80,"Leveraging advanced machine learning, HPE InfoSight is the next step in our vision for an autonomous data center"
81,"And next week at Discover Madrid, we will officially introduce Project New Stack"
82,"New Stack is all about what our customers want most, simplicity and control"
83,"It’s a hybrid IT management platform that lets you deploy, operate and optimize public cloud and on-prem private cloud environments through a simple and unified experience"
84,and it will accelerate app development and deployment with integrated DevOps capabilities
85,This is what our customers have been asking for and no one else in the market can match the platform we have created
86,"Second, we power the intelligent edge"
87,"We have highly differentiated offerings in this area that are helping customers drive a revolution across their business from the factory floor to the retail store, whether it is with our wired and wireless connectivity offerings from Aruba that allow customers to securely connect edge environments and drive new experiences for their customers, employees and new revenue streams for their bottom line, our Edgeline Converged Systems that bring storage and compute directly to the source of the data that needs to be analyzed or our universal IoT software platform that seamlessly integrates data from disparate IoT systems at massive scale"
88,These are all areas where we are well ahead of the market and the industry is taking notice
89,"Earlier this fall, Aruba was named a leader in Gartner’s Magic Quadrant for wired and wireless networking and placed first provision"
90,This is the first time that Cisco has ever been displaced from this position
91,"Third, services are more critical than ever"
92,"More and more everything we do is driven by our services expertise across advisory, professional and operational services"
93,We are also seeing growing interest in consumption services as our customers look to us for financial flexibility through pay-per-use models
94,"Our offering in this area, Flexible Capacity is different than anything else on the market"
95,"Through our services led solutions, combining hardware, software and financing, we make operating IT simple and elastic and because we offer pay-per-use model based on metered usage, customers never overpay on technology they don’t use"
96,Look out for more news in this area at Discover next week
97,Let me say in closing that it has been the privilege of a lifetime to lead the company Founded by Bill Hewlett and Dave Packard
98,I am proud of what we have accomplished during the past 6 years
99,We have laid out a strong foundation for a prosperous future and now is the right time for Antonio and a new generation of leaders to take the reins
100,I look forward to experiencing HPE’s progress as a board member
101,and I am very confident that Antonio will enjoy tremendous success
102,"And now, I will hand the call over to Tim who will provide details on the financial results"
103,"Yes, so – it’s Meg, the storage revenue was up 5% driven by the Nimble acquisition and as you said the all flash arrays grew 16% with Nimble was up over 80%"
104,"So a good performance overall, but as Tim mentioned 3PAR performance was soft due to"
105,I think a very tough competitive environment in the – in the mid-range
106,and then some sales challenges in the United States
107,So we are taking action
108,"We are combining the Nimble and 3PAR storage sales teams which is going to give us more critical mass there and that’s going to be led by Keegan Riley, who led sales at Nimble"
109,And we are also going to aggressively add some more specialists to the field
110,So I think you hit it right on the head a little weakness in the U.S
111,and we are fixing it
112,Yes
113,"No, I think you have got this exactly right"
114,Servers had another strong quarter outside of Tier 1.
115,"Remember, we had quite a large Tier 1 service provider business that had a fair amount of revenue, but not much profit associated with it, but outside that, it grew 6% and I think that was execution, market improvement and some good traction in our higher value offerings"
116,"So in addition to stabilizing core rack and tower we are pivoting hard to our value and growth offerings like HPC, Synergy, SimpliVity, etcetera"
117,But you will see some declines in the server business next year as that Tier 1 business continues to bleed off
118,"So, why don’t you take ex-Tier 1 server growth and I will take the other question"
119,Great
120,"And then listen, our Gen10 server, which is on the new Intel chip called Skylake, is off to a good start"
121,"There is some concern in the industry that because there is not quite the features and functionality advancement that there normally is in their tick-tock that, that might be a slower ramp, but thus far we are not seeing that"
122,"So, we are cautiously optimistic about Gen10."
123,What I will say about – based on Skylake
124,", what I will say about Gen10 is we have a real point of difference in Gen10 which is we have produced the most secure server in the world"
125,Security is built in as a root of trust into the silicon
126,"No one else has anything like this and this is making a real difference, because security continues to be an enormous issue for everyone"
127,So let’s stay tuned on Skylake
128,"We are not seeing any diminution of that tick-tock, but we will have to see how it plays out"
129,"So, Tony, I would say there hasn’t been a change in sentiment"
130,What I think is absolutely true
131,is
132,Antonio is ready to take the reins and go the distance
133,"And if you think about it, we have a much smaller, much nimbler, much more focused company"
134,And I think it is absolutely the right time for Antonio and a new generation of leaders to take the reins
135,We have got a very good leadership bench
136,We have got a strategy that is crystal clear and focused
137,And Antonio is a deep technologist
138,"And I think I have added a lot of value here in terms of shareholder value creation, financial restructuring, nice ignition of the innovation engine, but the next CEO of this company needs to be a deeper technologist and that’s exactly what Antonio is"
139,He has been with the company 22 years
140,He is a trained computer engineer and has worked in almost every business of this company
141,"So, I just think it’s"
142,the right thing
143,And I also think Antonio is going to lead the next phase of value creation
144,We have created a lot of shareholder value here
145,"I think over 220% shareholder value from right before the announcement of the turnaround in the fall of 2012, just HPE alone 89% increase since the separation, which is three times the S&P 500 and HPE Next and the simplification of our business and the execution of the strategy that Antonio and I put together between the two of us, he is going to lead that next generation of shareholder value creation"
146,"The other thing I’d add to that Toni is this strategy to pivot to the value in the growth segments of our portfolio is absolutely critical because, just a mix shift of a couple of percent actually increases the operating margin"
147,"And we anticipate that that will happen as we realign the sales force, as we focus marketing on the value and growth segment and we realize the potential of – of the portfolio"
148,"I would say the competitive pricing environment is maybe slightly mitigated, but it would be hard for me to gauge that, because it varies by country, it varies by product line and"
149,it shifts from month-to-month and quarter-to-quarter
150,"So while I would say overall, there’s been some mitigation in that pricing environment"
151,I would not say it is universal
152,and we’re not counting on that for the delivery of our operating margin in 2018.
153,And then DRAM pricing appears to now be leveling out and you talk to people in the industry
