,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Gabrielle,Gabrielle,NNP,Xxxxx
4,"
","
",_SP,"
"
5,And,and,CC,Xxx
6,thanks,thank,NNS,xxxx
7,everyone,everyone,NN,xxxx
8,for,for,IN,xxx
9,joining,join,VBG,xxxx
10,us,-PRON-,PRP,xx
11,today,today,NN,xxxx
12,"
","
",_SP,"
"
13,I,-PRON-,PRP,X
14,’m,be,VBP,’x
15,pleased,pleased,JJ,xxxx
16,to,to,TO,xx
17,say,say,VB,xxx
18,that,that,IN,xxxx
19,PayPal,PayPal,NNP,XxxXxx
20,delivered,deliver,VBD,xxxx
21,another,another,DT,xxxx
22,strong,strong,JJ,xxxx
23,quarter,quarter,NN,xxxx
24,of,of,IN,xx
25,financial,financial,JJ,xxxx
26,results,result,NNS,xxxx
27,",",",",",",","
28,achieving,achieve,VBG,xxxx
29,new,new,JJ,xxx
30,milestones,milestone,NNS,xxxx
31,for,for,IN,xxx
32,the,the,DT,xxx
33,Company,company,NN,Xxxxx
34,on,on,IN,xx
35,multiple,multiple,JJ,xxxx
36,fronts,front,NNS,xxxx
37,"
","
",_SP,"
"
38,PayPal,PayPal,NNP,XxxXxx
39,generated,generate,VBD,xxxx
40,3.136,3.136,CD,d.ddd
41,billion,billion,CD,xxxx
42,in,in,IN,xx
43,revenue,revenue,NN,xxxx
44,",",",",",",","
45,the,the,DT,xxx
46,first,first,JJ,xxxx
47,time,time,NN,xxxx
48,we,-PRON-,PRP,xx
49,'ve,have,VB,'xx
50,exceeded,exceed,VBN,xxxx
51,3,3,CD,d
52,billion,billion,CD,xxxx
53,in,in,IN,xx
54,a,a,DT,x
55,single,single,JJ,xxxx
56,quarter,quarter,NN,xxxx
57,and,and,CC,xxx
58,representing,represent,VBG,xxxx
59,20,20,CD,dd
60,%,%,NN,%
61,of,of,IN,xx
62,FX,FX,NNP,XX
63,-,-,HYPH,-
64,neutral,neutral,JJ,xxxx
65,growth,growth,NN,xxxx
66,",",",",",",","
67,nearly,nearly,RB,xxxx
68,a,a,DT,x
69,110,110,CD,ddd
70,basis,basis,NN,xxxx
71,point,point,NN,xxxx
72,acceleration,acceleration,NN,xxxx
73,from,from,IN,xxxx
74,the,the,DT,xxx
75,first,first,JJ,xxxx
76,quarter,quarter,NN,xxxx
77,and,and,CC,xxx
78,70,70,CD,dd
79,basis,basis,NN,xxxx
80,points,point,NNS,xxxx
81,from,from,IN,xxxx
82,a,a,DT,x
83,year,year,NN,xxxx
84,ago,ago,RB,xxx
85,"
","
",_SP,"
"
86,We,-PRON-,PRP,Xx
87,'ve,have,VB,'xx
88,exceeded,exceed,VBN,xxxx
89,our,-PRON-,PRP$,xxx
90,guidance,guidance,NN,xxxx
91,and,and,CC,xxx
92,delivered,deliver,VBD,xxxx
93,$,$,$,$
94,0.46,0.46,CD,d.dd
95,of,of,IN,xx
96,non,non,JJ,xxx
97,-,-,JJ,-
98,GAAP,gaap,JJ,XXXX
99,earnings,earning,NNS,xxxx
100,per,per,IN,xxx
101,diluted,diluted,JJ,xxxx
102,share,share,NN,xxxx
103,",",",",",",","
104,up,up,RB,xx
105,27,27,CD,dd
106,%,%,NN,%
107,year,year,NN,xxxx
108,-,-,HYPH,-
109,over,over,IN,xxxx
110,-,-,HYPH,-
111,year,year,NN,xxxx
112,"
","
",_SP,"
"
113,Our,-PRON-,PRP$,Xxx
114,non,non,JJ,xxx
115,-,-,JJ,-
116,GAAP,gaap,JJ,XXXX
117,operating,operating,NN,xxxx
118,margin,margin,NN,xxxx
119,grew,grow,VBD,xxxx
120,by,by,IN,xx
121,a,a,DT,x
122,110,110,CD,ddd
123,basis,basis,NN,xxxx
124,point,point,NN,xxxx
125,year,year,NN,xxxx
126,-,-,HYPH,-
127,over,over,IN,xxxx
128,-,-,HYPH,-
129,year,year,NN,xxxx
130,to,to,IN,xx
131,21,21,CD,dd
132,%,%,NN,%
133,"
","
",_SP,"
"
134,We,-PRON-,PRP,Xx
135,generated,generate,VBD,xxxx
