,Sentences
0,"Thank you, Gabrielle"
1,And thanks everyone for joining us today
2,"I’m pleased to say that PayPal delivered another strong quarter of financial results, achieving new milestones for the Company on multiple fronts"
3,"PayPal generated 3.136 billion in revenue, the first time we've exceeded 3 billion in a single quarter and representing 20% of FX-neutral growth, nearly a 110 basis point acceleration from the first quarter and 70 basis points from a year ago"
4,"We've exceeded our guidance and delivered $0.46 of non-GAAP earnings per diluted share, up 27% year-over-year"
5,Our non-GAAP operating margin grew by a 110 basis point year-over-year to 21%
6,"We generated 747 million in free cash flow, up 51% from a year ago"
7,Perhaps more importantly we had strong performance across our customer metrics
8,"We gained 6.5 million net new active accounts, the largest organic quarterly gain in the past three years and up over 80% from a year ago"
9,"We ended the quarter with 210 million active accounts including 17 million merchant accounts, growing our base at 12% year-over-year"
10,"Given our first half results, we now anticipate our net new active additions will exceed 25 million for 2017."
11,"Engagement once again increased growing 10% year-over-year, our customers now transact 32.3 times per year, up from 29.4 times a year ago, and 31.7 last quarter"
12,"Our growing base and increasing customer engagement enabled us to pass another milestone, as we processed a 106 billion in payment volume exceeding 100 billion in quarterly TPV for the first time"
13,"TPV grew at a currency neutral rate of 26% year-over-year, accelerating 75 basis points from last quarter"
14,Our volume growth was driven by our leadership in mobile
15,"In the quarter, 34% of the payments on our platform were made on a mobile device"
16,"PayPal processed approximately 36 billion in mobile payment volume in Q2, up 50% year-over-year"
17,This growth is largely driven by the exceptional and differentiated consumer experiences we enabled on mobile devices
18,One Touch adoption continued to expand in the quarter with over 60 million consumer accounts opted in
19,"Merchant accounts accepting One Touch now numbered just over 5.5 million growing by 500,000 in the quarter"
20,"Venmo users sent and received 8 billion in the second quarter representing a 103% increase from this time last year, as we continue to achieve increasing network effects in the millennial markets"
21,"Based on the strong trends we're seeing across the business, we're once again raising guidance for revenue and EPS for the full year"
22,John will share more details about our results and guidance in his remarks
23,Our performance is driven by the cumulative effect of multiple incidents
24,"We have fundamentally retooled our technology and infrastructure, leading to significant improvements and availability and develop our productivity"
25,We have meaningfully improved our core experiences and expanded our suite of products
26,Our overall scale is accelerating due to the network effects of our two sided platform
27,It is clearly a macro secular shift toward digital payments and our customer choice results continue to exceed our expectations
28,"We have completed a rollout of choice across our on-boarding, servicing and checkout experiences in the United States and over 13 million customers have opted into choice"
29,We have the data from millions of customers over multiple quarters
30,We are beginning to see clear trends resulting from our choice initiative
31,"Choice is both simplify and clarify our customer experiences, which has meaningfully reduced the volume of calls into our customer service centers"
32,"Despite our transaction volumes increasing by more than 20%, our net call volume into our global operations are down year-over-year"
33,"The results of choice on the numerous other product improvements, we delivered significant OpEx savings over the course of our three-year finding horizon"
34,"More importantly, customers who have opted into choice have meaningful increases in overall satisfaction"
35,"As a result, choice is driving a significant reduction in churn and a meaningful lift in overall engagement"
36,"And consistent with last quarter, the impact on our funding cost continues to remain well within our expectations"
37,Based on the success of choice in the U.S
38,", we are pleased to be expanding this rollout into Australia, Canada, The UK and Japan later this year"
39,Choice will also help to expand PayPal's presence in our customers' lives
40,"These opportunities are driven by the land mark partnership agreements we have announced with technology companies, financial networks, wireless carriers and financial institutions around the world"
41,"In the second quarter, we continue to make excellent progress with our partnerships"
42,"We continue to expand our relationship with Visa, expanding our partnership in the Europe"
43,"As most of you will recall, last quarter, we announced an agreement with Visa that covered the Asia-Pacific region"
44,"Consequently, we now work around the globe with Visa"
45,"And as part of our network agreement announced last year with Visa and Mastercard, we recently announced the new service as it designed to allow PayPal and Venmo users in the U.S"
46,"to instantly transfer money to their bank account via eligible debit card, linked to their PayPal account"
47,Findings faster and more convenient ways for our customers to fund into and out of their PayPal accounts is a key part of our overall value proposition
48,"Throughout the quarter, we saw a relationship with issuers grow increasingly collaborative and productive"
49,"For example, we are pleased to see leading issuers including Wells Fargo and HSBC actively marketing PayPal to their customer base, encouraging their clients to link their cards into PayPal accounts"
50,We also announced new strategic relationships with JPMorgan Chase and as of today Bank of America to utilize their token services and enable their customers to easily integrate their cards into PayPal and seamlessly create a new PayPal account from their properties
51,"Furthermore, as part of our expanded relationship with Citi and Chase, we will make Citi ThankYou Rewards Points and Chase Ultimate Reward Points available in our PayPal wallet to be used as a funding source for consumers shopping at our 17 million merchants"
52,"As I've said on last quarter's call, it's hard to overstate the difference in the relationships we now have with companies across multiple sectors to many once view as potential competitors"
53,We are confident these partnerships will drive enhanced value to our mutual customers
54,"The accelerating and extensive scale of our two sided global platform, which will allow consumers and merchants to transact instantly in new context, across operating system, technologies and platforms, create a strong foundation and is very attractive to multiple partners"
55,"Our open technology platform has enabled expanded partnerships with Google, Apple, Facebook and Samsung over the past few months"
56,These agreements benefit both PayPal and our partners by creating innovative consumer-focused experiences that connect their combined billions of consumers to new buying experiences enabled by PayPal's powerful platform
57,"In April, Google announced an expansion of our partnership to make it easy for consumers to use PayPal as a payment method in Android Pay wherever it is accepted, in-store, in app and online"
