,Word,Lemma,POSTag,Shape
0,Thanks,thank,NNS,Xxxxx
1,Ed,Ed,NNP,Xx
2,"
","
",_SP,"
"
3,Revenue,revenue,NN,Xxxxx
4,for,for,IN,xxx
5,the,the,DT,xxx
6,third,third,JJ,xxxx
7,quarter,quarter,NN,xxxx
8,increased,increase,VBD,xxxx
9,1,1,CD,d
10,%,%,NN,%
11,to,to,IN,xx
12,$,$,$,$
13,1.9,1.9,CD,d.d
14,billion,billion,CD,xxxx
15,",",",",",",","
16,soft,soft,JJ,xxxx
17,against,against,IN,xxxx
18,our,-PRON-,PRP$,xxx
19,mid,mid,JJ,xxx
20,-,-,JJ,-
21,single,single,JJ,xxxx
22,digit,digit,NN,xxxx
23,expectations,expectation,NNS,xxxx
24,",",",",",",","
25,primarily,primarily,RB,xxxx
26,due,due,JJ,xxx
27,to,to,IN,xx
28,hurricanes,hurricane,NNS,xxxx
29,Harvey,Harvey,NNP,Xxxxx
30,and,and,CC,xxx
31,Irma,Irma,NNP,Xxxx
32,negatively,negatively,RB,xxxx
33,impacting,impact,VBG,xxxx
34,the,the,DT,xxx
35,growth,growth,NN,xxxx
36,shields,shield,NNS,xxxx
37,at,at,IN,xx
38,Card,Card,NNP,Xxxx
39,Services,Services,NNPS,Xxxxx
40,",",",",",",","
41,which,which,WDT,xxxx
42,knocked,knock,VBD,xxxx
43,off,off,RP,xxx
44,about,about,RB,xxxx
45,three,three,CD,xxxx
46,points,point,NNS,xxxx
47,of,of,IN,xx
48,growth,growth,NN,xxxx
49,"
","
",_SP,"
"
50,Core,Core,NNP,Xxxx
51,EPS,EPS,NNP,XXX
52,increased,increase,VBD,xxxx
53,13,13,CD,dd
54,%,%,NN,%
55,to,to,IN,xx
56,$,$,$,$
57,5.35,5.35,CD,d.dd
58,for,for,IN,xxx
59,the,the,DT,xxx
60,third,third,JJ,xxxx
61,quarter,quarter,NN,xxxx
62,2017,2017,CD,dddd
63,",",",",",",","
64,better,well,JJR,xxxx
65,than,than,IN,xxxx
66,our,-PRON-,PRP$,xxx
67,expectations,expectation,NNS,xxxx
68,",",",",",",","
69,primarily,primarily,RB,xxxx
70,driven,drive,VBN,xxxx
71,by,by,IN,xx
72,lower,low,JJR,xxxx
73,loss,loss,NN,xxxx
74,rates,rate,NNS,xxxx
75,of,of,IN,xx
76,Card,Card,NNP,Xxxx
77,Services,Services,NNPS,Xxxxx
78,and,and,CC,xxx
79,a,a,DT,x
80,lower,low,JJR,xxxx
