,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Laura,Laura,NNP,Xxxxx
4,",",",",",",","
5,and,and,CC,xxx
6,good,good,JJ,xxxx
7,afternoon,afternoon,NN,xxxx
8,to,to,IN,xx
9,all,all,DT,xxx
10,of,of,IN,xx
11,those,those,DT,xxxx
12,listening,listen,VBG,xxxx
13,in,in,IN,xx
14,today,today,NN,xxxx
15,"
","
",_SP,"
"
16,First,first,JJ,Xxxxx
17,quarter,quarter,NN,xxxx
18,revenue,revenue,NN,xxxx
19,increased,increase,VBD,xxxx
20,18,18,CD,dd
21,%,%,NN,%
22,from,from,IN,xxxx
23,a,a,DT,x
24,year,year,NN,xxxx
25,ago,ago,IN,xxx
26,to,to,IN,xx
27,$,$,$,$
28,984,984,CD,ddd
29,million,million,CD,xxxx
30,based,base,VBN,xxxx
31,on,on,IN,xx
32,growth,growth,NN,xxxx
33,across,across,IN,xxxx
34,both,both,DT,xxxx
35,of,of,IN,xx
36,our,-PRON-,PRP$,xxx
37,business,business,NN,xxxx
38,segments,segment,NNS,xxxx
39,"
","
",_SP,"
"
40,Gross,gross,JJ,Xxxxx
41,margin,margin,NN,xxxx
42,also,also,RB,xxxx
43,improved,improve,VBD,xxxx
44,driven,drive,VBN,xxxx
45,largely,largely,RB,xxxx
46,by,by,IN,xx
47,the,the,DT,xxx
48,success,success,NN,xxxx
49,of,of,IN,xx
50,our,-PRON-,PRP$,xxx
51,recently,recently,RB,xxxx
52,launched,launch,VBN,xxxx
53,Ryzen,Ryzen,NNP,Xxxxx
54,CPUs,cpu,NNS,XXXx
55,"
","
",_SP,"
"
56,I,-PRON-,PRP,X
57,am,be,VBP,xx
58,pleased,pleased,JJ,xxxx
59,with,with,IN,xxxx
60,our,-PRON-,PRP$,xxx
61,first,first,JJ,xxxx
62,quarter,quarter,NN,xxxx
63,product,product,NN,xxxx
64,execution,execution,NN,xxxx
65,and,and,CC,xxx
66,improved,improve,VBN,xxxx
67,year,year,NN,xxxx
68,-,-,HYPH,-
69,over,over,IN,xxxx
70,-,-,HYPH,-
71,year,year,NN,xxxx
72,financial,financial,JJ,xxxx
73,results,result,NNS,xxxx
74,",",",",",",","
75,which,which,WDT,xxxx
76,demonstrate,demonstrate,VBP,xxxx
77,the,the,DT,xxx
78,revenue,revenue,NN,xxxx
79,growth,growth,NN,xxxx
80,and,and,CC,xxx
81,gross,gross,JJ,xxxx
82,margin,margin,NN,xxxx
83,expansion,expansion,NN,xxxx
84,potential,potential,NN,xxxx
85,with,with,IN,xxxx
86,our,-PRON-,PRP$,xxx
87,strong,strong,JJ,xxxx
88,set,set,NN,xxx
89,of,of,IN,xx
90,new,new,JJ,xxx
91,products,product,NNS,xxxx
92,"
","
",_SP,"
"
93,Looking,look,VBG,Xxxxx
94,at,at,IN,xx
95,our,-PRON-,PRP$,xxx
96,Computing,Computing,NNP,Xxxxx
97,and,and,CC,xxx
98,Graphics,Graphics,NNP,Xxxxx
99,segment,segment,NN,xxxx
100,"
","
",_SP,"
"
101,We,-PRON-,PRP,Xx
102,delivered,deliver,VBD,xxxx
103,our,-PRON-,PRP$,xxx
104,fourth,fourth,JJ,xxxx
105,straight,straight,JJ,xxxx
106,quarter,quarter,NN,xxxx
107,of,of,IN,xx
108,double,double,JJ,xxxx
109,-,-,HYPH,-
110,digit,digit,NN,xxxx
111,percentage,percentage,NN,xxxx
112,year,year,NN,xxxx
113,-,-,HYPH,-
114,on,on,IN,xx
115,-,-,HYPH,-
116,year,year,NN,xxxx
117,revenue,revenue,NN,xxxx
118,growth,growth,NN,xxxx
119,"
","
",_SP,"
"
120,Strong,strong,JJ,Xxxxx
121,demand,demand,NN,xxxx
122,for,for,IN,xxx
123,Ryzen,Ryzen,NNP,Xxxxx
124,CPUs,cpu,NNS,XXXx
125,and,and,CC,xxx
126,improved,improve,VBD,xxxx
127,GPU,GPU,NNP,XXX
128,sales,sale,NNS,xxxx
129,resulted,result,VBD,xxxx
130,in,in,IN,xx
131,CG,cg,NN,XX
