,Word,Lemma,POSTag,Shape
0,Q1,Q1,NNP,Xd
1,results,result,NNS,xxxx
2,include,include,VBP,xxxx
3,revenue,revenue,NN,xxxx
4,of,of,IN,xx
5,$,$,$,$
6,1.3,1.3,CD,d.d
7,billion,billion,CD,xxxx
8,",",",",",",","
9,up,up,RB,xx
10,7,7,CD,d
11,%,%,NN,%
12,from,from,IN,xxxx
13,last,last,JJ,xxxx
14,year,year,NN,xxxx
15,"
","
",_SP,"
"
16,Excluding,exclude,VBG,Xxxxx
17,Airwave,Airwave,NNP,Xxxxx
18,",",",",",",","
19,revenue,revenue,NN,xxxx
20,grew,grow,VBD,xxxx
21,3,3,CD,d
22,%,%,NN,%
23,"
","
",_SP,"
"
24,GAAP,GAAP,NNP,XXXX
25,operating,operate,VBG,xxxx
26,earnings,earning,NNS,xxxx
27,of,of,IN,xx
28,$,$,$,$
29,176,176,CD,ddd
30,million,million,CD,xxxx
31,",",",",",",","
32,up,up,RB,xx
33,76,76,CD,dd
34,%,%,NN,%
35,from,from,IN,xxxx
36,last,last,JJ,xxxx
37,year,year,NN,xxxx
38,"
","
",_SP,"
"
39,Non,non,JJ,Xxx
40,-,-,JJ,-
41,GAAP,gaap,JJ,XXXX
42,operating,operating,NN,xxxx
43,earnings,earning,NNS,xxxx
44,were,be,VBD,xxxx
45,$,$,$,$
46,224,224,CD,ddd
47,million,million,CD,xxxx
48,or,or,CC,xx
49,17.5,17.5,CD,dd.d
50,%,%,NN,%
51,of,of,IN,xx
52,sales,sale,NNS,xxxx
53,",",",",",",","
54,an,an,DT,xx
55,increase,increase,NN,xxxx
56,of,of,IN,xx
57,360,360,CD,ddd
58,basis,basis,NN,xxxx
59,points,point,NNS,xxxx
60,from,from,IN,xxxx
61,the,the,DT,xxx
62,year,year,NN,xxxx
63,-,-,HYPH,-
64,ago,ago,JJ,xxx
65,quarter,quarter,NN,xxxx
66,"
","
",_SP,"
"
67,GAAP,GAAP,NNP,XXXX
68,earnings,earning,NNS,xxxx
69,per,per,IN,xxx
70,share,share,NN,xxxx
71,from,from,IN,xxxx
72,continuing,continue,VBG,xxxx
73,operations,operation,NNS,xxxx
74,were,be,VBD,xxxx
75,$,$,$,$
76,0.45,0.45,CD,d.dd
77,compared,compare,VBN,xxxx
78,to,to,IN,xx
79,$,$,$,$
80,0.10,0.10,CD,d.dd
81,in,in,IN,xx
82,the,the,DT,xxx
83,first,first,JJ,xxxx
84,quarter,quarter,NN,xxxx
85,of,of,IN,xx
86,2016,2016,CD,dddd
87,.,.,.,.
88,Non,non,JJ,Xxx
89,-,-,JJ,-
90,GAAP,GAAP,NNP,XXXX
91,EPS,EPS,NNP,XXX
92,was,be,VBD,xxx
93,$,$,$,$
94,0.71,0.71,CD,d.dd
95,versus,versus,IN,xxxx
96,$,$,$,$
97,0.52,0.52,CD,d.dd
98,in,in,IN,xx
99,the,the,DT,xxx
100,year,year,NN,xxxx
101,-,-,HYPH,-
102,ago,ago,JJ,xxx
103,quarter,quarter,NN,xxxx
104,",",",",",",","
105,a,a,DT,x
106,37,37,CD,dd
107,%,%,NN,%
108,year,year,NN,xxxx
109,-,-,HYPH,-
110,over,over,IN,xxxx
111,-,-,HYPH,-
112,year,year,NN,xxxx
113,increase,increase,NN,xxxx
114,"
","
",_SP,"
"
115,Ending,end,VBG,Xxxxx
116,backlog,backlog,NN,xxxx
117,is,be,VBZ,xx
118,up,up,RB,xx
119,$,$,$,$
120,129,129,CD,ddd
121,million,million,CD,xxxx
122,from,from,IN,xxxx
123,last,last,JJ,xxxx
124,year,year,NN,xxxx
125,"
","
",_SP,"
"
126,Product,product,NN,Xxxxx
127,backlog,backlog,NN,xxxx
128,is,be,VBZ,xx
129,up,up,RB,xx
130,$,$,$,$
131,285,285,CD,ddd
132,million,million,CD,xxxx
133,"
","
",_SP,"
"
134,Services,service,NNS,Xxxxx
135,backlog,backlog,NN,xxxx
136,is,be,VBZ,xx
137,down,down,RB,xxxx
138,$,$,$,$
139,156,156,CD,ddd
