,Word,Lemma,POSTag,Shape
0,I,-PRON-,PRP,X
1,had,have,VBD,xxx
2,such,such,JJ,xxxx
3,high,high,JJ,xxxx
4,hopes,hope,NNS,xxxx
5,for,for,IN,xxx
6,this,this,DT,xxxx
7,dress,dress,NN,xxxx
8,and,and,CC,xxx
9,really,really,RB,xxxx
10,wanted,want,VBD,xxxx
11,it,-PRON-,PRP,xx
12,to,to,TO,xx
13,work,work,VB,xxxx
14,for,for,IN,xxx
15,me,-PRON-,PRP,xx
16,.,.,.,.
17,i,i,PRP,x
18,initially,initially,RB,xxxx
19,ordered,order,VBD,xxxx
20,the,the,DT,xxx
21,petite,petite,JJ,xxxx
22,small,small,JJ,xxxx
23,(,(,-LRB-,(
24,my,-PRON-,PRP$,xx
25,usual,usual,JJ,xxxx
26,size,size,NN,xxxx
27,),),-RRB-,)
28,but,but,CC,xxx
29,i,i,PRP,x
30,found,find,VBD,xxxx
31,this,this,DT,xxxx
32,to,to,TO,xx
33,be,be,VB,xx
34,outrageously,outrageously,RB,xxxx
35,small,small,JJ,xxxx
36,.,.,.,.
37,so,so,RB,xx
38,small,small,JJ,xxxx
39,in,in,IN,xx
40,fact,fact,NN,xxxx
41,that,that,IN,xxxx
42,i,i,PRP,x
43,could,could,MD,xxxx
44,not,not,RB,xxx
45,zip,zip,VB,xxx
46,it,-PRON-,PRP,xx
47,up,up,RP,xx
48,!,!,.,!
49,i,i,PRP,x
50,reordered,reorder,VBD,xxxx
51,it,-PRON-,PRP,xx
52,in,in,IN,xx
53,petite,petite,JJ,xxxx
54,medium,medium,NN,xxxx
55,",",",",",",","
56,which,which,WDT,xxxx
57,was,be,VBD,xxx
58,just,just,RB,xxxx
59,ok,ok,JJ,xx
60,.,.,.,.
61,overall,overall,RB,xxxx
62,",",",",",",","
63,the,the,DT,xxx
64,top,top,JJ,xxx
65,half,half,NN,xxxx
66,was,be,VBD,xxx
67,comfortable,comfortable,JJ,xxxx
68,and,and,CC,xxx
69,fit,fit,JJ,xxx
70,nicely,nicely,RB,xxxx
71,",",",",",",","
72,but,but,CC,xxx
73,the,the,DT,xxx
74,bottom,bottom,NN,xxxx
75,half,half,NN,xxxx
76,had,have,VBD,xxx
77,a,a,DT,x
78,very,very,RB,xxxx
79,tight,tight,JJ,xxxx
80,under,under,IN,xxxx
81,layer,layer,NN,xxxx
82,and,and,CC,xxx
83,several,several,JJ,xxxx
84,somewhat,somewhat,RB,xxxx
85,cheap,cheap,JJ,xxxx
86,(,(,-LRB-,(
87,net,net,NN,xxx
88,),),-RRB-,)
89,over,over,IN,xxxx
90,layers,layer,NNS,xxxx
91,.,.,.,.
92,imo,imo,RB,xxx
93,",",",",",",","
94,a,a,DT,x
95,major,major,JJ,xxxx
96,design,design,NN,xxxx
97,flaw,flaw,NN,xxxx
98,was,be,VBD,xxx
99,the,the,DT,xxx
100,net,net,NN,xxx
101,over,over,IN,xxxx
102,layer,layer,NN,xxxx
103,sewn,sew,VBN,xxxx
104,directly,directly,RB,xxxx
105,into,into,IN,xxxx
106,the,the,DT,xxx
107,zipper,zipper,NN,xxxx
108,-,-,:,-
109,it,-PRON-,PRP,xx
110,c,c,NN,x
